fit,model,HC,p,GHSV,T,XCO2,fCO2,fH2,fCH3OH,fH2O,fCO,KfA,KfB,KfC,rCH3OH,rCO,rCO2,Tave_used,rCH3OH_pred,rCO_pred,rCH3OH_residual,rCO_residual,rCH3OH_relative_error_%,rCO_relative_error_%,beta_CH3OH,beta_RWGS,drive_CH3OH_raw,drive_RWGS_raw,drive_CH3OH_used,drive_RWGS_used,r1_forward,r1_reverse,r2_forward,r2_reverse
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,3.0,4.0,12000.0,493.15,0.166,0.73425961533496,3.07312932112907,0.0917299634472368,0.0935306576731851,0.0679954689822675,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00409664285714286,0.00183192857142857,0.00592857142857143,504.0195652173912,0.0039506412603452015,0.001854568350559253,-0.0001460015967976588,2.263977913068301e-05,-3.56393275882207,1.235843988885883,,,,,,,0.0068877107895002196,0.002937069529155018,0.002151364721522294,0.00029679637096304077
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,3.0,5.0,12000.0,493.15,0.181,0.868715705538209,3.91123407840525,0.119956870517219,0.105954714871159,0.0923137571136606,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00459610714285714,0.00186817857142857,0.00646428571428571,504.0195652173912,0.0045338088171869495,0.0018806150309848757,-6.229832567019016e-05,1.2436459556305771e-05,-1.3554585159531947,0.6656997219915538,,,,,,,0.007572791163137906,0.0030389823459509562,0.0022253786969951275,0.00034476366601025193
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,3.0,6.0,12000.0,493.15,0.194,0.988226028194431,4.78512543407817,0.145907941000678,0.112138198926913,0.121042614370688,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00500935714285714,0.00191921428571429,0.00692857142857143,504.0195652173912,0.005106055416115408,0.0018968141826999753,9.669827325826767e-05,-2.2400103014314637e-05,1.9303529475064494,-1.1671496602047127,,,,,,,0.008190987981125199,0.003084932565009791,0.002281081597316939,0.00038426741461696363
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,4.0,3.0,12000.0,493.15,0.176,0.464620515436636,2.43639272471853,0.0608890506495385,0.0713993512808168,0.042802327066142,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00339455285714286,0.00164187571428571,0.00503642857142857,504.0195652173912,0.003433204687994016,0.0016753053173499532,3.8651830851155894e-05,3.342960306424326e-05,1.1386427749924186,2.036061729482773,,,,,,,0.006158017184423697,0.002724812496429681,0.0019033675059721047,0.00022806218862215152
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,4.0,4.0,12000.0,493.15,0.198,0.587056912008653,3.30382541970549,0.088768995364554,0.0903667823355349,0.0629940359269672,0.00452933106085853,0.00678574513977512,0.678980987327082,0.0039661875,0.00169979464285714,0.00566598214285714,504.0195652173912,0.004043168573445791,0.0017140131485892712,7.698107344579052e-05,1.4218505732131173e-05,1.9409337921061605,0.8364837359548127,,,,,,,0.006951905059005436,0.0029087364855596457,0.001999485716160472,0.00028547256757120086
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,3.0,12000.0,493.15,0.108,0.767032028399514,2.00138664231351,0.0574825615102647,0.0724734195696207,0.0502452038852149,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00320914285714286,0.00193371428571429,0.00514285714285714,504.0195652173912,0.003222464814851928,0.0020070695379301117,1.3321957709068032e-05,7.335525221582179e-05,0.41512510667501845,3.793489697922218,,,,,,,0.005960106785978039,0.0027376419711261112,0.0022482146832434346,0.00024114514531332296
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,3.0,12000.0,503.15,0.136,0.763365487092877,1.96011402712442,0.0644535376754754,0.0904543940411071,0.0755909384491479,0.00343810236616845,0.00823025552201525,0.424891307866832,0.00355542857142857,0.0029207619047619,0.00647619047619048,504.0195652173912,0.003543101149282606,0.0028120571046358796,-1.232742214596393e-05,-0.00010870480012602039,-0.3467211307527625,-3.7217960131838272,,,,,,,0.00790845836370948,0.004365357214426873,0.0034280913613870014,0.0006160342567511217
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,3.0,12000.0,513.15,0.157,0.760484531240439,1.93041049540889,0.0675565394251555,0.104224830928745,0.0972928622360129,0.00263416709606216,0.00990326681963732,0.270512743020095,0.0036932380952381,0.00378295238095238,0.00747619047619048,504.0195652173912,0.0036969862444404464,0.0037338909808428827,3.748149202346257e-06,-4.9061400109497166e-05,0.10148680116721846,-1.2969076839699918,,,,,,,0.010396289711081608,0.006699303466641162,0.005141464509311736,0.0014075735284688532
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,3.0,12000.0,523.15,0.169,0.759827924442125,1.91636076287485,0.0651227001065533,0.112978211645812,0.114773540728458,0.00203610206255958,0.0118274654229372,0.175057432510542,0.00354095238095238,0.00450666666666667,0.00804761904761905,504.0195652173912,0.0036028332997573524,0.004627323907117835,6.188091880497248e-05,0.00012065724045116476,1.7475783955142852,2.6773056313128256,,,,,,,0.013561635650238072,0.00995880235048072,0.007594998368317263,0.002967674461199429
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,3.0,12000.0,533.15,0.174,0.761016977433744,1.91466672874203,0.0581909989561318,0.117808120722698,0.128984481930335,0.00158706283630095,0.0140260966989877,0.115048010476012,0.00315685714285714,0.00512885714285714,0.00828571428571429,504.0195652173912,0.00311153876940474,0.005149626486266205,-4.53183734524e-05,2.0769343409065416e-05,-1.4355535078595363,0.4049507098865189,,,,,,,0.017555275485251074,0.014443736715846334,0.011059540499975644,0.005909914013709439
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,4.0,12000.0,493.15,0.121,0.952997856585947,2.71189037429457,0.0836044683003452,0.0912560628737352,0.0746417874784487,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00373947619047619,0.00202242857142857,0.00576190476190476,504.0195652173912,0.003800662517400944,0.0020478199235794145,6.118632692475373e-05,2.539135215084455e-05,1.6362272095911425,1.2554882041104187,,,,,,,0.006718817004351644,0.0029181544869507003,0.0023498311705741634,0.00030201124699474896
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,4.0,12000.0,503.15,0.151,0.954960370052755,2.64631962322273,0.0963000319344892,0.112052517179943,0.108313406500685,0.00343810236616845,0.00823025552201525,0.424891307866832,0.00424238095238095,0.00294809523809524,0.00719047619047619,504.0195652173912,0.004277794227149629,0.0028339910999861857,3.541327476867893e-05,-0.00011410413810905443,0.8347499945473769,-3.8704359558878068,,,,,,,0.00890829240319359,0.004630498176043961,0.003591442091864291,0.0007574509918781055
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,4.0,12000.0,513.15,0.173,0.958023800720462,2.59734096944018,0.104898649727723,0.12797888612989,0.13417677501934,0.00263416709606216,0.00990326681963732,0.270512743020095,0.00456390476190476,0.00367419047619048,0.00823809523809524,504.0195652173912,0.004616294287457349,0.003695454819739315,5.2389525552588335e-05,2.1264343548834785e-05,1.1479101402353409,0.5787490791953265,,,,,,,0.011702614456215489,0.00708632016875814,0.005399228382224481,0.001703773562485166
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,4.0,12000.0,523.15,0.186,0.963453908363777,2.56902877457006,0.107486342295639,0.139119393738813,0.152934105142833,0.00203610206255958,0.0118274654229372,0.175057432510542,0.00463228571428571,0.00422485714285714,0.00885714285714286,504.0195652173912,0.00471515178803982,0.004434564391951249,8.28660737541096e-05,0.000209707249094109,1.7888808865687036,4.963653018390357,,,,,,,0.015253439370160358,0.010538287582120538,0.007993679013942068,0.0035591146219908195
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,4.0,12000.0,533.15,0.192,0.969923964964802,2.5601721407724,0.102906828888807,0.146384164214304,0.168994517172874,0.00158706283630095,0.0140260966989877,0.115048010476012,0.00440685714285714,0.00472685714285714,0.00914285714285715,504.0195652173912,0.004418070488711423,0.004580336118026328,1.1213345854283081e-05,-0.00014652102483081204,0.25445222050045907,-3.099755723572548,,,,,,,0.019734900274298087,0.015316829785586664,0.011660397825357594,0.007080061707331266
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,5.0,12000.0,493.15,0.135,1.11088216159185,3.44049122584055,0.113211914038029,0.105341189550909,0.102786058996187,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00433928571428572,0.00208928571428571,0.00642857142857143,504.0195652173912,0.004336223572561606,0.002064920770422677,-3.0621417241140717e-06,-2.4364943863033114e-05,-0.07056787512361637,-1.166185347290476,,,,,,,0.007371325618822068,0.0030351020462604625,0.002420273011681909,0.00035535224125923185
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,5.0,12000.0,503.15,0.167,1.12086099156922,3.34388195433218,0.133036353974772,0.126924945059991,0.144064488553691,0.00343810236616845,0.00823025552201525,0.424891307866832,0.00501,0.00294238095238095,0.00795238095238095,504.0195652173912,0.004975421579689232,0.002833595866230739,-3.457842031076748e-05,-0.0001087850861502108,-0.6901880301550396,-3.697178846341526,,,,,,,0.009764663519632084,0.0047892419399428515,0.0037079208134195964,0.0008743249471888575
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,5.0,12000.0,513.15,0.19,1.13236508921637,3.26903250640515,0.149275923395156,0.143557594215306,0.170980646483672,0.00263416709606216,0.00990326681963732,0.270512743020095,0.00553714285714286,0.00351047619047619,0.00904761904761905,504.0195652173912,0.005509232932478339,0.003655281459597239,-2.7909924664521607e-05,0.00014480526912104882,-0.5040492070476035,4.124946624446589,,,,,,,0.012816422976391729,0.00730719004391339,0.005587813210981206,0.0019325317513839671
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,6.0,12000.0,493.15,0.149,1.24488110506353,4.18702269207353,0.145699419066094,0.113460816545592,0.131921251461408,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00500214285714286,0.00209309523809524,0.0070952380952381,504.0195652173912,0.004854820925704582,0.0020738840660723427,-0.00014732193143827867,-1.921117202289711e-05,-2.9451764103040126,-0.9178355419880309,,,,,,,0.007950226750885126,0.0030954058251805444,0.002470495322353551,0.0003966112562812084
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,6.0,12000.0,503.15,0.187,1.26266713236729,4.03556338449419,0.177895596484611,0.135093368881744,0.183024141461875,0.00343810236616845,0.00823025552201525,0.424891307866832,0.00599290476190476,0.00291185714285714,0.00890476190476191,504.0195652173912,0.005638665292169813,0.0028255768952861844,-0.00035423946973494724,-8.62802475709557e-05,-5.910981132000456,-2.9630659520026024,,,,,,,0.010505088865270356,0.0048664235731005435,0.0037931753218248265,0.0009675984265386423
GHSV_12000_reversible_rf_minus_rr,reversible_rf_minus_rr,2.0,7.0,12000.0,493.15,0.151,1.36206037086208,5.01246810829305,0.162960018408718,0.112039448571345,0.158034948970162,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00516276190476191,0.00202771428571429,0.00719047619047619,504.0195652173912,0.0054301077070563,0.0020896731159886677,0.0002673458022943902,6.195883027437787e-05,5.178348473668754,3.055599633088941,,,,,,,0.008511924900543737,0.0030818171934874376,0.0025064356852060547,0.00041676256921738676
